year,geo_name,geo,mean_commute_minutes
2013,"Washington County","05000US28151",17.0291
2015,"Gogebic County","05000US26053",17.0275
2014,"Washington County","05000US28151",17.0271
2014,"Washington County","05000US20201",17.027
2013,"Pennington County, SD","05000US46103",17.0262
2014,"Renville County","05000US27129",17.0234
2013,"Effingham County","05000US17049",17.0206
2015,"Buchanan County","05000US29021",17.0185
2014,"Bowie County","05000US48037",17.0131
2013,"Jackson County","05000US08057",17.0124
2015,"Lawrence County","05000US17101",17.011
2013,"Isabella County","05000US26073",17.0092
2015,"Calloway County","05000US21035",17.0088
2014,"Shoshone County","05000US16079",17.0084
2014,"Saline County","05000US29195",17.0061
2015,"Carson City County","05000US32510",17.0047
2013,"Clatsop County","05000US41007",17.0036
2014,"Baraga County","05000US26013",17.0
2015,"Woodbury County, IA","05000US19193",16.9999
2014,"Buchanan County","05000US29021",16.9981
2014,"Fremont County","05000US56013",16.994
2014,"Millard County","05000US49027",16.9939
2013,"Hardin County","05000US19083",16.9922
2013,"Tippecanoe County, IN","05000US18157",16.9887
2014,"Bourbon County","05000US20011",16.9881
2015,"Schoolcraft County","05000US26153",16.9877
2013,"Bristol city","05000US51520",16.9871
2014,"Loup County","05000US31115",16.9863
2014,"Mercer County","05000US38057",16.9861
2014,"Gooding County","05000US16047",16.9857
2014,"Hanson County","05000US46061",16.9848
2013,"Rice County","05000US20159",16.9837
2014,"Bon Homme County","05000US46009",16.9827
2013,"Saline County","05000US29195",16.9818
2013,"Payne County","05000US40119",16.9793
2013,"Dawson County","05000US30021",16.9784
2015,"Richland County","05000US17159",16.9783
2013,"Richland County","05000US17159",16.9772
2013,"Mahaska County","05000US19123",16.974
2014,"Tippecanoe County, IN","05000US18157",16.9724
2014,"Woodbury County, IA","05000US19193",16.9719
2013,"Millard County","05000US49027",16.9658
2015,"Bolivar County","05000US28011",16.9637
2015,"Lynchburg city","05000US51680",16.9623
2013,"Audubon County","05000US19009",16.9605
2015,"Reno County","05000US20155",16.9583
2015,"Grant County","05000US35017",16.9582
2013,"Wallowa County","05000US41063",16.9569
2015,"Morgan County","05000US08087",16.9564
2014,"Haskell County","05000US48207",16.956
2015,"Gosper County","05000US31073",16.9543
2015,"Champaign County, IL","05000US17019",16.9532
2015,"Livingston County","05000US29117",16.9524
2013,"Stephens County","05000US48429",16.9475
2015,"Emery County","05000US49015",16.9413
2015,"White Pine County","05000US32033",16.9402
2014,"Payne County","05000US40119",16.9396
2015,"Pontotoc County","05000US40123",16.9377
2015,"Story County","05000US19169",16.9353
2013,"Hitchcock County","05000US31087",16.9348
2013,"Kittson County","05000US27069",16.9314
2015,"Payne County","05000US40119",16.9289
2013,"Lewis and Clark County","05000US30049",16.9283
2014,"Crawford County","05000US17033",16.9261
2013,"Lyon County","05000US19119",16.9243
2014,"Eau Claire County, WI","05000US55035",16.9238
2015,"Washington County","05000US40147",16.92
2014,"Corson County","05000US46031",16.919
2015,"Nobles County","05000US27105",16.917
2014,"Oliver County","05000US38065",16.9119
2013,"Hamilton County","05000US19079",16.9104
2014,"Sioux County","05000US31165",16.9094
2013,"Kearny County","05000US20093",16.907
2015,"Hemphill County","05000US48211",16.9017
2015,"Bourbon County","05000US20011",16.9015
2015,"Osceola County","05000US19143",16.9012
2015,"Alpena County","05000US26007",16.9002
2014,"Isabella County","05000US26073",16.8998
2014,"Tom Green County, TX","05000US48451",16.8897
2013,"Klamath County","05000US41035",16.8878
2013,"Crockett County","05000US48105",16.8863
2014,"Elk County","05000US42047",16.8852
2014,"Butler County","05000US29023",16.8808
2014,"Montgomery County","05000US51121",16.8806
2014,"Chippewa County","05000US27023",16.88
2015,"Hamilton County","05000US19079",16.8797
2015,"Socorro County","05000US35053",16.8795
2015,"Frontier County","05000US31063",16.8755
2013,"Gosper County","05000US31073",16.8714
2014,"Vernon County","05000US29217",16.8696
2013,"Steele County","05000US38091",16.8684
2014,"Rio Blanco County","05000US08103",16.8644
2014,"Adams County","05000US53001",16.8638
2014,"Linn County","05000US29115",16.8598
2014,"Columbia County","05000US05027",16.8591
2013,"Wapello County","05000US19179",16.8583
2013,"Payette County","05000US16075",16.8546
2014,"Colfax County","05000US31037",16.8538
2013,"Clay County","05000US20027",16.8496
2015,"Richardson County","05000US31147",16.844
2015,"Muscatine County","05000US19139",16.8427
2015,"Jackson County","05000US27063",16.8417
2015,"Edwards County","05000US20047",16.8366
2013,"Chippewa County","05000US27023",16.8354
2014,"Umatilla County","05000US41059",16.8344
2013,"Montgomery County","05000US51121",16.8327
2014,"Polk County","05000US27119",16.831
2014,"Blaine County","05000US40011",16.8281
2014,"Upton County","05000US48461",16.8229
2013,"Eddy County","05000US38027",16.8208
2014,"Mower County","05000US27099",16.8191
2014,"McCracken County","05000US21145",16.8156
2015,"Tom Green County, TX","05000US48451",16.815
2013,"Grant County","05000US38037",16.8136
2014,"Kandiyohi County","05000US27067",16.8098
2014,"Morrill County","05000US31123",16.8005
2015,"Deschutes County, OR","05000US41017",16.7986
2014,"Hitchcock County","05000US31087",16.797
2014,"Rock County","05000US27133",16.7942
2014,"Radford city","05000US51750",16.7866
2013,"Mercer County","05000US38057",16.7851
2015,"Sioux County","05000US31165",16.7825
2015,"Aroostook County","05000US23003",16.7808
2015,"Adair County","05000US29001",16.7796
2015,"Cole County","05000US29051",16.7786
2014,"Lynchburg city","05000US51680",16.7779
2014,"Sterling County","05000US48431",16.7764
2015,"Kay County","05000US40071",16.7764
2015,"Hamilton County","05000US31081",16.7734
2015,"Sheridan County","05000US31161",16.7724
2015,"Humboldt County, CA","05000US06023",16.7696
2014,"Idaho County","05000US16049",16.7685
2015,"Grant County","05000US41023",16.7664
2015,"Eddy County","05000US35015",16.766
2013,"San Miguel County","05000US08113",16.7658
2015,"Leflore County","05000US28083",16.7642
2013,"Ringgold County","05000US19159",16.7617
2013,"Lincoln County","05000US08073",16.7597
2013,"Craighead County, AR","05000US05031",16.7577
2014,"Shackelford County","05000US48417",16.7554
2013,"Kandiyohi County","05000US27067",16.7493
2015,"Mills County","05000US48333",16.7493
2013,"Polk County","05000US27119",16.7488
2013,"Linn County","05000US29115",16.7478
2013,"Olmsted County, MN","05000US27109",16.7471
2013,"Mower County","05000US27099",16.7463
2013,"Bowie County","05000US48037",16.744
2014,"Ochiltree County","05000US48357",16.7436
2014,"Big Horn County","05000US30003",16.7405
2013,"Elmore County","05000US16039",16.7394
2013,"Briscoe County","05000US48045",16.7391
2014,"Jeff Davis County","05000US48243",16.7389
2013,"Arthur County","05000US31005",16.7361
2014,"Kay County","05000US40071",16.7348
2014,"Cole County","05000US29051",16.7347
2014,"Howard County","05000US19089",16.7346
2014,"Nemaha County","05000US31127",16.725
2013,"Reno County","05000US20155",16.7248
2013,"Sheridan County","05000US56033",16.7231
2015,"Sterling County","05000US48431",16.722
2014,"Champaign County, IL","05000US17019",16.72
2013,"Chaves County","05000US35005",16.7192
2014,"Nuckolls County","05000US31129",16.7191
2014,"Payette County","05000US16075",16.7181
2013,"Mills County","05000US48333",16.7166
2014,"Pecos County","05000US48371",16.7154
2015,"Olmsted County, MN","05000US27109",16.7149
2015,"Oldham County","05000US48359",16.7122
2014,"Siskiyou County","05000US06093",16.7105
2015,"Calhoun County","05000US13037",16.7041
2015,"Columbia County","05000US05027",16.7028
2014,"Kearny County","05000US20093",16.701
2015,"Oglala Lakota County","05000US46102",16.6989
2013,"Adams County","05000US38001",16.6984
2013,"Minnehaha County, SD","05000US46099",16.6978
2013,"Motley County","05000US48345",16.6975
2014,"Audubon County","05000US19009",16.6917
2015,"Knox County","05000US48275",16.6901
2014,"Washington County","05000US40147",16.6831
2013,"Oldham County","05000US48359",16.6825
2014,"Barnes County","05000US38003",16.6818
2013,"Champaign County, IL","05000US17019",16.6796
2014,"Reeves County","05000US48389",16.6795
2015,"Polk County","05000US27119",16.6785
2013,"Nolan County","05000US48353",16.6783
2013,"Marshall County","05000US19127",16.6775
2013,"Williams County","05000US38105",16.677
2014,"Stanton County","05000US31167",16.6752
2014,"Sutton County","05000US48435",16.675
2015,"Winona County","05000US27169",16.6724
2013,"Pecos County","05000US48371",16.6723
2014,"Williams County","05000US38105",16.6719
2015,"Roberts County","05000US46109",16.6705
2015,"Barnes County","05000US38003",16.6696
2014,"Logan County","05000US08075",16.6651
2014,"Edmunds County","05000US46045",16.6635
2015,"Kandiyohi County","05000US27067",16.6594
2014,"Aroostook County","05000US23003",16.6566
2014,"McKenzie County","05000US38053",16.6539
2014,"Reagan County","05000US48383",16.6503
2013,"Steele County","05000US27147",16.6451
2015,"Nuckolls County","05000US31129",16.6425
2014,"Pawnee County","05000US31133",16.639
2015,"Big Horn County","05000US30003",16.6385
2013,"Nobles County","05000US27105",16.6354
2014,"Goshen County","05000US56015",16.6311
2015,"Shackelford County","05000US48417",16.6309
2015,"Lawrence County","05000US46081",16.6299
2015,"Eureka County","05000US32011",16.6295
2015,"Christian County","05000US21047",16.622
2015,"Kenedy County","05000US48261",16.6216
2015,"Dolores County","05000US08033",16.6197
2014,"Nobles County","05000US27105",16.6139
2014,"Menominee County","05000US55078",16.6085
2015,"Pennington County, SD","05000US46103",16.6034
2013,"Garden County","05000US31069",16.6014
2013,"Ben Hill County","05000US13017",16.599
2015,"Alfalfa County","05000US40003",16.5986
2015,"Lemhi County","05000US16059",16.5952
2014,"Franklin County","05000US19069",16.5921
2013,"Colfax County","05000US31037",16.5898
2015,"Stark County","05000US38089",16.5891
2015,"Richland County","05000US38077",16.5841
2013,"Esmeralda County","05000US32009",16.584
2013,"Labette County","05000US20099",16.5811
2014,"Eddy County","05000US38027",16.5768
2013,"Marshall County","05000US46091",16.5729
2013,"Adams County","05000US53001",16.5713
2013,"Blue Earth County","05000US27013",16.5689
2015,"Menard County","05000US48327",16.5684
2014,"Valley County","05000US30105",16.5669
2015,"Motley County","05000US48345",16.5667
2015,"Hancock County","05000US39063",16.5661
2013,"McCracken County","05000US21145",16.5635
2015,"Mower County","05000US27099",16.5621
2014,"Pennington County, SD","05000US46103",16.5601
2014,"Frio County","05000US48163",16.5592
2014,"Olmsted County, MN","05000US27109",16.5577
2015,"Adams County","05000US53001",16.5555
2013,"Eau Claire County, WI","05000US55035",16.5488
2015,"Missoula County, MT","05000US30063",16.5476
2013,"Salem city","05000US51775",16.5439
2014,"Elmore County","05000US16039",16.5407
2013,"Sweet Grass County","05000US30097",16.5407
2014,"Gosper County","05000US31073",16.5373
2013,"Hidalgo County","05000US35023",16.5356
2014,"Franklin County","05000US31061",16.5347
2015,"Stafford County","05000US20185",16.533
2013,"Yellow Medicine County","05000US27173",16.5314
2014,"Hooker County","05000US31091",16.5303
2013,"Okanogan County","05000US53047",16.5281
2015,"Lyon County","05000US20111",16.5266
2015,"Hardin County","05000US19083",16.5254
2015,"Washington County","05000US28151",16.5215
2013,"Hodgeman County","05000US20083",16.5175
2013,"Dubuque County","05000US19061",16.5087
2015,"Montgomery County","05000US20125",16.5053
2015,"Butler County","05000US29023",16.5039
2014,"Jackson County","05000US27063",16.4982
2014,"Moore County","05000US48341",16.4979
2014,"Baxter County","05000US05005",16.4966
2013,"Nuckolls County","05000US31129",16.496
2014,"San Miguel County","05000US08113",16.4931
2014,"Charlottesville city","05000US51540",16.493
2014,"Blue Earth County","05000US27013",16.4926
2015,"Carbon County","05000US56007",16.4888
2015,"Grant County","05000US38037",16.4865
2015,"Upton County","05000US48461",16.4855
2013,"Sheridan County","05000US38083",16.4848
2014,"Ringgold County","05000US19159",16.4816
2013,"Idaho County","05000US16049",16.4809
2013,"Sac County","05000US19161",16.4766
2013,"Butler County","05000US29023",16.4752
2014,"Lyon County","05000US20111",16.4741
2014,"Hardin County","05000US19083",16.4741
2013,"Lyon County","05000US20111",16.4727
2015,"Saline County","05000US29195",16.4722
2013,"Baxter County","05000US05005",16.4609
2013,"Gray County","05000US20069",16.4607
2015,"Audubon County","05000US19009",16.4581
2015,"Baxter County","05000US05005",16.4575
2013,"Edmunds County","05000US46045",16.4519
2014,"Harvey County","05000US20079",16.4517
2013,"Bent County","05000US08011",16.4469
2014,"Winona County","05000US27169",16.4439
2013,"Renville County","05000US27129",16.4419
2013,"Hanson County","05000US46061",16.4412
2015,"Treasure County","05000US30103",16.4382
2013,"Humboldt County","05000US19091",16.4375
2014,"Labette County","05000US20099",16.4371
2015,"Twin Falls County","05000US16083",16.4367
2013,"Jackson County","05000US27063",16.4354
2014,"Cedar County","05000US31027",16.4346
2015,"Mono County","05000US06051",16.433
2013,"Slope County","05000US38087",16.4322
2014,"Carson City County","05000US32510",16.4293
2015,"Barton County","05000US20009",16.4257
2013,"Cass County","05000US19029",16.4205
2014,"Nolan County","05000US48353",16.4205
2015,"Menominee County","05000US55078",16.4193
2014,"Hancock County","05000US39063",16.418
2014,"Salem city","05000US51775",16.4158
2015,"Knox County","05000US23013",16.4145
2015,"Steele County","05000US38091",16.4138
2014,"Bristol city","05000US51520",16.4136
2015,"Bent County","05000US08011",16.4051
2015,"Clark County","05000US16033",16.4033
2013,"Stanton County","05000US31167",16.4024
2015,"Geary County","05000US20061",16.4018
2014,"Dimmit County","05000US48127",16.3976
2014,"Lewis and Clark County","05000US30049",16.3956
2013,"Lynchburg city","05000US51680",16.3952
2013,"Barton County","05000US20009",16.3952
2015,"Lubbock County, TX","05000US48303",16.3952
2013,"Charlottesville city","05000US51540",16.3936
2013,"Gaines County","05000US48165",16.3898
2014,"Thurston County","05000US31173",16.3847
2013,"Cole County","05000US29051",16.3843
2014,"McCulloch County","05000US48307",16.3764
2014,"Day County","05000US46037",16.3683
2014,"Montgomery County","05000US20125",16.3629
2014,"Humboldt County, CA","05000US06023",16.3627
2014,"Hot Springs County","05000US56017",16.3617
2013,"Hansford County","05000US48195",16.3614
2013,"Cochran County","05000US48079",16.3611
2015,"Reagan County","05000US48383",16.361
2014,"Trinity County","05000US06105",16.3588
2015,"Malheur County","05000US41045",16.3575
2014,"Alpena County","05000US26007",16.3531
2013,"Power County","05000US16077",16.3523
2014,"Alfalfa County","05000US40003",16.3515
2014,"Steele County","05000US38091",16.3509
2014,"Neosho County","05000US20133",16.3487
2014,"Ziebach County","05000US46137",16.3476
2013,"Humboldt County, CA","05000US06023",16.3425
2015,"Hooker County","05000US31091",16.3415
2013,"Elk County","05000US42047",16.3394
2014,"Pierce County","05000US31139",16.3347
2015,"Chippewa County","05000US27023",16.3288
2013,"Buena Vista city","05000US51530",16.3282
2013,"Beaver County","05000US49001",16.3278
2015,"Elmore County","05000US16039",16.3276
2013,"Mason County","05000US48319",16.3255
2015,"Guadalupe County","05000US35019",16.3232
