year,geo_name,geo,uninsured_adults
2016,"Northumberland County","05000US51133",0.217
2015,"Bollinger County","05000US29017",0.217
2017,"Geneva County","05000US01061",0.217
2017,"Monterey County, CA","05000US06053",0.217
2017,"Macon County","05000US47111",0.217
2016,"Dunklin County","05000US29069",0.217
2016,"Loup County","05000US31115",0.217
2015,"Kendall County","05000US48259",0.217
2016,"Durham County, NC","05000US37063",0.217
2017,"Sanpete County","05000US49039",0.217
2015,"Jefferson County","05000US47089",0.217
2016,"Jackson County","05000US47087",0.217
2015,"Uintah County","05000US49047",0.217
2016,"Catoosa County","05000US13047",0.217
2016,"Wayne County","05000US49055",0.217
2016,"Clallam County","05000US53009",0.217
2015,"Maries County","05000US29125",0.217
2016,"Curry County","05000US41015",0.217
2015,"Benton County","05000US18007",0.217
2015,"Curry County","05000US41015",0.217
2016,"Alfalfa County","05000US40003",0.217
2017,"Beaver County","05000US40007",0.217
2017,"Carter County","05000US40019",0.217
2016,"Cumberland County","05000US51049",0.217
2015,"Grant County","05000US40053",0.217
2016,"Liberty County","05000US13179",0.217
2017,"Kingfisher County","05000US40073",0.217
2015,"Butler County","05000US01013",0.216
2016,"Custer County","05000US30017",0.216
2015,"Leslie County","05000US21131",0.216
2016,"Grayson County","05000US51077",0.216
2017,"Jasper County, MO","05000US29097",0.216
2015,"McMinn County","05000US47107",0.216
2015,"Denton County, TX","05000US48121",0.216
2017,"Broadwater County","05000US30007",0.216
2016,"Loudon County","05000US47105",0.216
2016,"Wallowa County","05000US41063",0.216
2016,"Perkins County","05000US46105",0.216
2017,"Butts County","05000US13035",0.216
2016,"Henry County","05000US21103",0.216
2015,"Lauderdale County","05000US47097",0.216
2016,"Harrison County","05000US21097",0.216
2017,"George County","05000US28039",0.216
2017,"Shannon County","05000US29203",0.216
2016,"Hall County","05000US31079",0.216
2017,"Clarke County","05000US28023",0.216
2015,"Washington County","05000US21229",0.216
2016,"Polk County","05000US29167",0.216
2015,"Powell County","05000US21197",0.216
2016,"Fairfield County","05000US45039",0.216
2016,"Santa Rosa County, FL","05000US12113",0.216
2015,"Washington County","05000US18175",0.216
2017,"Galveston County, TX","05000US48167",0.216
2016,"Eddy County","05000US35015",0.216
2016,"Montgomery County","05000US29139",0.216
2015,"Atlantic County, NJ","05000US34001",0.216
2015,"Crawford County","05000US20037",0.216
2015,"Edgefield County","05000US45037",0.216
2016,"Greene County","05000US01063",0.216
2016,"Van Buren County","05000US47175",0.216
2016,"Jones County","05000US13169",0.216
2017,"Pasco County, FL","05000US12101",0.216
2017,"Hillsborough County, FL","05000US12057",0.216
2015,"Bracken County","05000US21023",0.216
2015,"Sequatchie County","05000US47153",0.216
2015,"Perry County","05000US21193",0.216
2017,"Sumter County, SC","05000US45085",0.216
2017,"Jackson County, MS","05000US28059",0.216
2017,"Choctaw County","05000US28019",0.216
2016,"Washington County","05000US18175",0.216
2015,"Juneau City and Borough","05000US02110",0.216
2017,"Vermilion Parish","05000US22113",0.216
2017,"Lauderdale County","05000US28075",0.216
2015,"Douglas County","05000US32005",0.216
2017,"Lunenburg County","05000US51111",0.216
2017,"Randolph County","05000US01111",0.216
2015,"Bonneville County, ID","05000US16019",0.216
2017,"Grenada County","05000US28043",0.216
2015,"Del Norte County","05000US06015",0.216
2017,"Richmond County, GA","05000US13245",0.215
2015,"Madison County","05000US21151",0.215
2015,"Lake County","05000US26085",0.215
2015,"Montgomery County","05000US29139",0.215
2017,"Lawrence County","05000US28077",0.215
2016,"Meade County","05000US21163",0.215
2015,"Johnson County","05000US56019",0.215
2016,"Monroe County","05000US13207",0.215
2015,"Polk County","05000US29167",0.215
2016,"Covington County","05000US01039",0.215
2015,"Houston County, AL","05000US01069",0.215
2017,"Putnam County","05000US29171",0.215
2016,"San Diego County, CA","05000US06073",0.215
2016,"Elko County","05000US32007",0.215
2016,"Barren County","05000US21009",0.215
2015,"Stokes County","05000US37169",0.215
2015,"Washington County","05000US37187",0.215
2015,"Wayne County","05000US47181",0.215
2016,"Alcona County","05000US26001",0.215
2015,"Perry County","05000US01105",0.215
2015,"Johnson County","05000US47091",0.215
2017,"Pottawatomie County","05000US40125",0.215
2016,"Henry County, GA","05000US13151",0.215
2016,"Kiowa County","05000US08061",0.215
2015,"Logan County","05000US08075",0.215
2015,"Jackson County","05000US18071",0.215
2015,"Johnson County","05000US21115",0.215
2016,"Davis County","05000US19051",0.215
2016,"Greene County","05000US47059",0.215
2016,"Hertford County","05000US37091",0.215
2016,"Decatur County","05000US47039",0.215
2015,"Coffee County","05000US47031",0.215
2015,"Mariposa County","05000US06043",0.215
2017,"Harrisonburg city","05000US51660",0.215
2016,"Jackson County","05000US12063",0.215
2016,"Roberts County","05000US46109",0.215
2016,"Valley County","05000US16085",0.215
2016,"Mobile County, AL","05000US01097",0.215
2015,"Summit County","05000US08117",0.215
2015,"Mitchell County","05000US37121",0.215
2017,"Los Angeles County, CA","05000US06037",0.215
2017,"Lincoln County","05000US13181",0.215
2015,"Monroe County","05000US01099",0.215
2016,"Las Animas County","05000US08071",0.214
2015,"Union County","05000US41061",0.214
2015,"Etowah County, AL","05000US01055",0.214
2017,"Laurens County","05000US45059",0.214
2015,"Meade County","05000US21163",0.214
2016,"Chambers County","05000US01017",0.214
2015,"Halifax County","05000US51083",0.214
2016,"Barton County","05000US20009",0.214
2015,"Coweta County, GA","05000US13077",0.214
2015,"Eddy County","05000US35015",0.214
2016,"Napa County, CA","05000US06055",0.214
2016,"Sumter County","05000US01119",0.214
2015,"Fayette County","05000US18041",0.214
2015,"Berkeley County, WV","05000US54003",0.214
2015,"Knott County","05000US21119",0.214
2015,"Letcher County","05000US21133",0.214
2015,"Marion County","05000US54049",0.214
2015,"Kosciusko County","05000US18085",0.214
2017,"Benton County","05000US29015",0.214
2015,"Randolph County","05000US18135",0.214
2015,"Ouray County","05000US08091",0.214
2017,"Webster County","05000US29225",0.214
2016,"Alexander County","05000US37003",0.214
2017,"Citrus County, FL","05000US12017",0.214
