year,geo_name,geo,median_property_value,median_property_value_moe
2015,"Larimer County, CO","05000US08069",263400.0,2806.0
2014,"Virginia Beach city, VA","05000US51810",263200.0,2240.0
2014,"Gallatin County","05000US30031",263200.0,5658.0
2015,"Trinity County","05000US06105",263100.0,16274.0
2015,"Ocean County, NJ","05000US34029",262700.0,1909.0
2013,"Lexington city","05000US51678",262700.0,26288.0
2013,"Hampshire County, MA","05000US25015",262600.0,3592.0
2014,"Tuolumne County","05000US06109",262600.0,9631.0
2015,"Orange County, NY","05000US36071",262500.0,2770.0
2013,"Jefferson County, CO","05000US08059",262400.0,1812.0
2013,"Solano County, CA","05000US06095",262400.0,3512.0
2013,"Chaffee County","05000US08015",262300.0,12040.0
2013,"Hanover County, VA","05000US51085",262000.0,4438.0
2013,"Gallatin County","05000US30031",261900.0,6013.0
2013,"Hinsdale County","05000US08053",261700.0,47776.0
2014,"Hampshire County, MA","05000US25015",261700.0,4392.0
2013,"Chesapeake city, VA","05000US51550",261600.0,3213.0
2014,"Ketchikan Gateway Borough","05000US02130",261600.0,11034.0
2013,"Skagit County, WA","05000US53057",261400.0,5043.0
2015,"Grand Isle County","05000US50013",261300.0,11154.0
2013,"Collier County, FL","05000US12021",261300.0,5318.0
2014,"Warren County, NJ","05000US34041",261000.0,5074.0
2014,"Forsyth County, GA","05000US13117",260200.0,4102.0
2014,"Gilpin County","05000US08047",260000.0,33076.0
2015,"Virginia Beach city, VA","05000US51810",259900.0,2549.0
2014,"Litchfield County, CT","05000US09005",259800.0,3361.0
2014,"Powhatan County","05000US51145",259500.0,9618.0
2014,"Grand Isle County","05000US50013",259500.0,11730.0
2015,"Tuolumne County","05000US06109",259300.0,9474.0
2013,"Worcester County, MA","05000US25027",259200.0,1818.0
2014,"Kitsap County, WA","05000US53035",259000.0,3612.0
2014,"Prince George's County, MD","05000US24033",258800.0,1782.0
2015,"Kitsap County, WA","05000US53035",258700.0,3478.0
2014,"Trinity County","05000US06105",258500.0,20929.0
2014,"Collier County, FL","05000US12021",258400.0,6324.0
2013,"Forsyth County, GA","05000US13117",258200.0,5203.0
2013,"Kent County","05000US24029",258200.0,14051.0
2014,"Hanover County, VA","05000US51085",257600.0,4165.0
2014,"Manassas city","05000US51683",257500.0,12391.0
2014,"Denver County, CO","05000US08031",257500.0,2956.0
2013,"Trinity County","05000US06105",257400.0,15563.0
2015,"Powhatan County","05000US51145",257300.0,11016.0
2013,"New Haven County, CT","05000US09009",256900.0,1851.0
2015,"Delaware County, OH","05000US39041",256800.0,3637.0
2013,"Clatsop County","05000US41007",256500.0,9648.0
2014,"Worcester County, MA","05000US25027",255600.0,2017.0
2015,"Hanover County, VA","05000US51085",255400.0,4106.0
2015,"Warren County, NJ","05000US34041",255300.0,4875.0
2014,"Skagit County, WA","05000US53057",254900.0,5901.0
2014,"Chesapeake city, VA","05000US51550",254900.0,3099.0
2013,"Cecil County, MD","05000US24015",254800.0,4938.0
2013,"Tolland County, CT","05000US09013",254800.0,3819.0
2013,"Calaveras County","05000US06009",254800.0,10905.0
2013,"Lake County, IL","05000US17097",254800.0,3184.0
2015,"Prince George's County, MD","05000US24033",254700.0,1816.0
2015,"Litchfield County, CT","05000US09005",254600.0,3562.0
2013,"Chelan County","05000US53007",254500.0,7566.0
2013,"Grand Isle County","05000US50013",254300.0,11936.0
2013,"Waukesha County, WI","05000US55133",253800.0,2197.0
2015,"Chesapeake city, VA","05000US51550",253800.0,3322.0
2013,"New Kent County","05000US51127",253700.0,10529.0
2013,"Worcester County","05000US24047",253400.0,7315.0
2015,"Deschutes County, OR","05000US41017",253400.0,7854.0
2013,"Baltimore County, MD","05000US24005",253300.0,1782.0
2015,"Riverside County, CA","05000US06065",253200.0,2114.0
2013,"New London County, CT","05000US09011",252900.0,3116.0
2015,"Gilpin County","05000US08047",252800.0,31507.0
2015,"Worcester County, MA","05000US25027",252600.0,1892.0
2015,"Ketchikan Gateway Borough","05000US02130",252500.0,9020.0
2013,"Burlington County, NJ","05000US34005",252500.0,2483.0
2014,"Tolland County, CT","05000US09013",252400.0,4414.0
2014,"Amador County","05000US06005",251800.0,12177.0
2015,"Culpeper County","05000US51047",251600.0,9112.0
2014,"Larimer County, CO","05000US08069",251600.0,3156.0
2015,"Amador County","05000US06005",251000.0,12060.0
2015,"Mathews County","05000US51115",250900.0,30132.0
2013,"Culpeper County","05000US51047",250600.0,9801.0
2014,"New Haven County, CT","05000US09009",250400.0,1878.0
2013,"Ozaukee County","05000US55089",250200.0,5289.0
2014,"Waukesha County, WI","05000US55133",249900.0,2363.0
2013,"Hillsborough County, NH","05000US33011",249900.0,2075.0
2015,"Skagit County, WA","05000US53057",249800.0,5821.0
2013,"Isle of Wight County","05000US51093",249600.0,8760.0
2013,"Deschutes County, OR","05000US41017",249500.0,7711.0
2015,"Waukesha County, WI","05000US55133",249300.0,1735.0
2013,"Denver County, CO","05000US08031",249100.0,3007.0
2013,"Spotsylvania County, VA","05000US51177",249100.0,5435.0
2014,"Lexington city","05000US51678",248900.0,38541.0
2014,"Baltimore County, MD","05000US24005",248700.0,1600.0
2014,"Delaware County, OH","05000US39041",248600.0,3421.0
2015,"Sacramento County, CA","05000US06067",248400.0,1761.0
2015,"Manassas Park city","05000US51685",248300.0,15943.0
2015,"Spotsylvania County, VA","05000US51177",248300.0,5339.0
2014,"Clatsop County","05000US41007",248300.0,7974.0
2013,"Skamania County","05000US53059",248200.0,17140.0
2014,"Burlington County, NJ","05000US34005",247800.0,2254.0
2014,"Chelan County","05000US53007",247800.0,8381.0
2014,"New Kent County","05000US51127",247800.0,10216.0
2015,"Tolland County, CT","05000US09013",247700.0,3506.0
2014,"New London County, CT","05000US09011",247700.0,2588.0
2015,"Arapahoe County, CO","05000US08005",247600.0,1614.0
2015,"Scott County, MN","05000US27139",247600.0,3303.0
2015,"Oldham County","05000US21185",247500.0,5450.0
2014,"Ozaukee County","05000US55089",247300.0,4250.0
2014,"Lake County, IL","05000US17097",247300.0,2648.0
2013,"Park County","05000US08093",247300.0,10465.0
2015,"Kent County","05000US24029",247200.0,11642.0
2013,"Larimer County, CO","05000US08069",247100.0,2750.0
2013,"Middlesex County","05000US51119",247100.0,19619.0
2015,"Baltimore County, MD","05000US24005",246600.0,1442.0
2015,"Clatsop County","05000US41007",246500.0,7295.0
2013,"Delaware County, OH","05000US39041",246300.0,3034.0
2015,"Chelan County","05000US53007",246300.0,6760.0
2013,"New Castle County, DE","05000US10003",246300.0,1745.0
2014,"Oldham County","05000US21185",246000.0,5471.0
2014,"Kittitas County","05000US53037",246000.0,11148.0
2014,"Hillsborough County, NH","05000US33011",245900.0,1867.0
2015,"Middlesex County","05000US51119",245800.0,21038.0
2015,"Hillsborough County, NH","05000US33011",245700.0,1821.0
2013,"Oldham County","05000US21185",245700.0,5897.0
2015,"Ozaukee County","05000US55089",245700.0,3914.0
2014,"Spotsylvania County, VA","05000US51177",245600.0,4361.0
2015,"Kodiak Island Borough","05000US02150",245400.0,20873.0
2014,"Isle of Wight County","05000US51093",245400.0,8223.0
2015,"Lake County, IL","05000US17097",245300.0,2561.0
2015,"New Haven County, CT","05000US09009",245200.0,1861.0
2015,"New Kent County","05000US51127",245000.0,9827.0
2015,"Burlington County, NJ","05000US34005",245000.0,2087.0
2013,"Manassas city","05000US51683",245000.0,11915.0
2013,"Thurston County, WA","05000US53067",244900.0,2701.0
2015,"Park County","05000US08093",244800.0,9628.0
2013,"Kittitas County","05000US53037",244700.0,8674.0
2014,"Scott County, MN","05000US27139",244700.0,3472.0
2014,"Kent County","05000US24029",244600.0,10641.0
2014,"Cecil County, MD","05000US24015",244600.0,5083.0
2013,"Scott County, MN","05000US27139",244400.0,3229.0
2014,"Greene County","05000US51079",244400.0,14005.0
2015,"St. Johns County, FL","05000US12109",244400.0,5055.0
2014,"Park County","05000US08093",244300.0,10938.0
2015,"New London County, CT","05000US09011",244000.0,3027.0
2015,"Calaveras County","05000US06009",243800.0,10640.0
2015,"Cumberland County, ME","05000US23005",243800.0,2381.0
2013,"Plumas County","05000US06063",243700.0,17970.0
2014,"Cook County","05000US27031",243700.0,14629.0
2015,"Washington County, MN","05000US27163",243600.0,2630.0
2014,"Culpeper County","05000US51047",243400.0,9441.0
2014,"Deschutes County, OR","05000US41017",243400.0,6444.0
2014,"New Castle County, DE","05000US10003",243400.0,1681.0
2015,"Charleston County, SC","05000US45019",243200.0,5053.0
2015,"Worcester County","05000US24047",243100.0,7103.0
2015,"Isle of Wight County","05000US51093",243000.0,7506.0
2015,"Skamania County","05000US53059",243000.0,11119.0
2013,"St. Johns County, FL","05000US12109",242900.0,4778.0
2015,"Kittitas County","05000US53037",242900.0,9257.0
2015,"Cecil County, MD","05000US24015",242900.0,5614.0
2015,"Lexington city","05000US51678",242700.0,55715.0
2014,"Calaveras County","05000US06009",242600.0,12172.0
2015,"Cook County","05000US27031",242400.0,13233.0
2015,"New Castle County, DE","05000US10003",242400.0,1845.0
2015,"Jefferson County","05000US30043",242300.0,11704.0
2013,"San Juan County","05000US08111",242300.0,30638.0
2013,"Suffolk city","05000US51800",242000.0,4758.0
2015,"Northumberland County","05000US51133",242000.0,20915.0
2014,"Cumberland County, ME","05000US23005",242000.0,2868.0
2014,"Worcester County","05000US24047",242000.0,6476.0
2013,"Washington County, MN","05000US27163",241900.0,2142.0
2015,"Leelanau County","05000US26089",241900.0,8144.0
2013,"Cumberland County, ME","05000US23005",241800.0,2544.0
2015,"Greene County","05000US51079",241800.0,13363.0
2014,"Middlesex County","05000US51119",241600.0,15865.0
2013,"Hartford County, CT","05000US09003",241500.0,1485.0
2014,"Northumberland County","05000US51133",241500.0,18646.0
2014,"Thurston County, WA","05000US53067",241300.0,2841.0
2015,"Fulton County, GA","05000US13121",241300.0,3590.0
2014,"Kodiak Island Borough","05000US02150",241200.0,29518.0
2015,"Madison County","05000US51113",241200.0,12570.0
2013,"Madison County","05000US51113",240900.0,16790.0
2013,"Cook County","05000US27031",240500.0,12469.0
2013,"Pierce County, WA","05000US53053",240400.0,1725.0
2014,"St. Johns County, FL","05000US12109",240400.0,5088.0
2014,"Mariposa County","05000US06043",240300.0,12696.0
2014,"Suffolk city","05000US51800",240200.0,4629.0
2014,"Washington County, MN","05000US27163",240200.0,2654.0
2015,"Inyo County","05000US06027",240100.0,22050.0
2015,"Missoula County, MT","05000US30063",239700.0,4217.0
2013,"Madison County","05000US30057",239600.0,20691.0
2014,"Jefferson County","05000US30043",239500.0,12214.0
2015,"Thurston County, WA","05000US53067",239400.0,2421.0
2014,"Leelanau County","05000US26089",239100.0,8431.0
2015,"Ravalli County","05000US30081",239000.0,10224.0
2013,"Northumberland County","05000US51133",239000.0,16086.0
2015,"Teller County","05000US08119",239000.0,10073.0
2014,"Hartford County, CT","05000US09003",238600.0,1425.0
2013,"Mathews County","05000US51115",238500.0,28859.0
2015,"Gillespie County","05000US48171",238300.0,13563.0
2013,"Oconee County","05000US13219",238200.0,9684.0
2013,"Fulton County, GA","05000US13121",238200.0,3204.0
2015,"Madison County","05000US30057",237800.0,15949.0
2014,"Fulton County, GA","05000US13121",237600.0,3508.0
2014,"Skamania County","05000US53059",237500.0,14081.0
2013,"Greene County","05000US51079",237500.0,11112.0
2013,"Missoula County, MT","05000US30063",237500.0,5737.0
2013,"Atlantic County, NJ","05000US34001",237400.0,2858.0
2015,"Addison County","05000US50001",237300.0,4528.0
2014,"Missoula County, MT","05000US30063",237300.0,4416.0
2013,"Lincoln County","05000US41041",237200.0,8841.0
2014,"Madison County","05000US51113",237200.0,14689.0
2015,"Travis County, TX","05000US48453",237100.0,2250.0
2014,"Charleston County, SC","05000US45019",236900.0,4180.0
2015,"San Bernardino County, CA","05000US06071",236700.0,1946.0
2013,"Sussex County, DE","05000US10005",236600.0,3890.0
2014,"Sacramento County, CA","05000US06067",236500.0,1333.0
2015,"Hartford County, CT","05000US09003",236400.0,1511.0
2014,"Riverside County, CA","05000US06065",236400.0,1614.0
2013,"Inyo County","05000US06027",236100.0,21180.0
2013,"Charleston County, SC","05000US45019",236100.0,3566.0
2015,"Mariposa County","05000US06043",235900.0,14940.0
2015,"Oconee County","05000US13219",235700.0,7805.0
2013,"Leelanau County","05000US26089",235600.0,7928.0
2014,"Arapahoe County, CO","05000US08005",235600.0,1707.0
2015,"Suffolk city","05000US51800",235300.0,4708.0
2014,"Inyo County","05000US06027",235200.0,18885.0
2014,"Addison County","05000US50001",235200.0,4074.0
2013,"Mariposa County","05000US06043",235000.0,11673.0
2014,"Oconee County","05000US13219",235000.0,7234.0
2015,"Clark County, WA","05000US53011",234800.0,2121.0
2015,"Salt Lake County, UT","05000US49035",234700.0,1436.0
2013,"Addison County","05000US50001",234500.0,4926.0
2013,"Sacramento County, CA","05000US06067",234200.0,1334.0
2013,"Delaware County, PA","05000US42045",234100.0,1887.0
2015,"Wake County, NC","05000US37183",234000.0,1968.0
2014,"Pierce County, WA","05000US53053",233800.0,1407.0
2013,"Ravalli County","05000US30081",233700.0,9425.0
2013,"Lancaster County","05000US51103",233400.0,18360.0
2014,"Delaware County, PA","05000US42045",233400.0,2517.0
2015,"Hoonah-Angoon Census Area","05000US02105",233400.0,20809.0
2014,"Ravalli County","05000US30081",233400.0,8877.0
2015,"Saratoga County, NY","05000US36091",232900.0,2989.0
2015,"Delaware County, PA","05000US42045",232700.0,2315.0
2015,"Pierce County, WA","05000US53053",232600.0,1681.0
2013,"Clark County, WA","05000US53011",232500.0,1585.0
2013,"Ulster County, NY","05000US36111",232400.0,2651.0
2014,"Teller County","05000US08119",232300.0,10514.0
2013,"Salt Lake County, UT","05000US49035",232100.0,1197.0
2015,"Watauga County","05000US37189",231700.0,9509.0
2015,"Flathead County","05000US30029",231500.0,6552.0
2013,"Fayette County, GA","05000US13113",231500.0,5091.0
2013,"Sierra County","05000US06091",231400.0,59535.0
2014,"Plumas County","05000US06063",231400.0,11593.0
2014,"Sussex County, DE","05000US10005",231400.0,4044.0
2013,"Cook County, IL","05000US17031",231200.0,880.0
2014,"Salt Lake County, UT","05000US49035",231200.0,1430.0
2015,"Orange County","05000US51137",231200.0,9840.0
2013,"Riverside County, CA","05000US06065",231000.0,1431.0
2013,"Merrimack County, NH","05000US33013",231000.0,2453.0
2013,"Hennepin County, MN","05000US27053",230900.0,1161.0
2014,"Saratoga County, NY","05000US36091",230900.0,3026.0
2015,"Dane County, WI","05000US55025",230800.0,1367.0
2014,"Madison County","05000US30057",230800.0,13282.0
2013,"Arapahoe County, CO","05000US08005",230700.0,1479.0
2013,"Saratoga County, NY","05000US36091",230700.0,2708.0
2013,"Orange County","05000US51137",230500.0,8935.0
2014,"San Juan County","05000US08111",230300.0,28843.0
2014,"Atlantic County, NJ","05000US34001",230200.0,3257.0
2013,"Jefferson County","05000US30043",230100.0,11137.0
2013,"Curry County","05000US41015",230100.0,14583.0
2015,"Currituck County","05000US37053",229900.0,14591.0
2015,"York County, ME","05000US23031",229600.0,3027.0
2015,"Fayette County, GA","05000US13113",229500.0,4201.0
2014,"Fayette County, GA","05000US13113",229400.0,4249.0
2014,"Wake County, NC","05000US37183",229200.0,1925.0
2015,"Hennepin County, MN","05000US27053",229200.0,1182.0
2015,"Lancaster County","05000US51103",229100.0,20861.0
2014,"Dane County, WI","05000US55025",229000.0,1667.0
2013,"Wake County, NC","05000US37183",229000.0,1844.0
2014,"Orange County","05000US51137",229000.0,10790.0
2013,"Johnson County","05000US56019",228800.0,19709.0
2013,"Dane County, WI","05000US55025",228800.0,1330.0
2013,"Watauga County","05000US37189",228700.0,10327.0
2013,"Gloucester County","05000US51073",228700.0,9332.0
2015,"Sussex County, DE","05000US10005",228500.0,3520.0
2014,"Clark County, WA","05000US53011",228400.0,1843.0
2015,"Utah County, UT","05000US49049",228400.0,1461.0
2013,"Flathead County","05000US30029",228100.0,5674.0
2015,"Sheridan County","05000US56033",228000.0,9750.0
2013,"York County, ME","05000US23031",227800.0,2894.0
2015,"Johnson County","05000US56019",227700.0,24635.0
2014,"Hennepin County, MN","05000US27053",227400.0,1016.0
2014,"Merrimack County, NH","05000US33013",227300.0,2795.0
2013,"Teller County","05000US08119",226900.0,8677.0
2013,"Frederick County","05000US51069",226900.0,7258.0
2014,"York County, ME","05000US23031",226700.0,3018.0
2014,"Flathead County","05000US30029",226700.0,6651.0
2014,"Ulster County, NY","05000US36111",226600.0,3339.0
2013,"Tillamook County","05000US41057",226500.0,8556.0
2013,"Chesterfield County, VA","05000US51041",226500.0,1944.0
2014,"Tillamook County","05000US41057",226400.0,8568.0
2013,"Carroll County","05000US33003",226200.0,6134.0
2013,"Butte County, CA","05000US06007",225900.0,4437.0
2015,"Davis County, UT","05000US49011",225800.0,2352.0
2013,"Fluvanna County","05000US51065",225700.0,10366.0
2015,"Atlantic County, NJ","05000US34001",225600.0,3238.0
2014,"Watauga County","05000US37189",225600.0,9615.0
2014,"Petersburg Census Area","05000US02195",225400.0,19010.0
2014,"San Bernardino County, CA","05000US06071",225400.0,2020.0
2014,"Johnson County","05000US56019",225400.0,18321.0
2014,"Gloucester County","05000US51073",225400.0,7751.0
2014,"Carroll County","05000US33003",225400.0,6174.0
