year,geo_name,geo,income,income_moe,income_rank
2015,"Butte County","05000US16023",37891.0,6713.0,2445.0
2014,"Lunenburg County","05000US51111",37881.0,3376.0,2436.0
2014,"Smyth County","05000US51173",37880.0,1991.0,2437.0
2014,"Suwannee County","05000US12121",37879.0,4562.0,2438.0
2013,"Cheyenne County","05000US20023",37875.0,3619.0,2390.0
2015,"Caswell County","05000US37033",37869.0,2560.0,2446.0
2013,"Lowndes County","05000US28087",37868.0,2003.0,2391.0
2015,"Evans County","05000US13109",37865.0,3601.0,2447.0
2013,"Morgan County","05000US39115",37865.0,3937.0,2392.0
2015,"Modoc County","05000US06049",37860.0,4210.0,2448.0
2013,"Polk County","05000US48373",37855.0,1851.0,2393.0
2013,"Aroostook County","05000US23003",37855.0,919.0,2393.0
2015,"Polk County","05000US13233",37853.0,2768.0,2449.0
2015,"Camp County","05000US48063",37851.0,3394.0,2450.0
2013,"DeKalb County","05000US01049",37851.0,1700.0,2395.0
2015,"Lewis County","05000US54041",37849.0,1922.0,2451.0
2013,"Morris County","05000US48343",37849.0,3235.0,2396.0
2014,"Johnston County","05000US40069",37845.0,3250.0,2439.0
2014,"Swisher County","05000US48437",37833.0,6137.0,2440.0
2014,"Fayette County","05000US18041",37833.0,2489.0,2440.0
2015,"Randolph County","05000US29175",37832.0,2748.0,2452.0
2014,"Franklin County","05000US12037",37815.0,2690.0,2442.0
2015,"Lawrence County","05000US47099",37814.0,1629.0,2453.0
2014,"Arkansas County","05000US05001",37813.0,2877.0,2443.0
2015,"Meigs County","05000US39105",37813.0,2108.0,2454.0
2015,"Keweenaw County","05000US26083",37813.0,4009.0,2454.0
2014,"Evans County","05000US13109",37804.0,3441.0,2444.0
2015,"Yell County","05000US05149",37804.0,2149.0,2456.0
2014,"Jasper County","05000US45053",37801.0,2434.0,2445.0
2013,"Saline County","05000US17165",37800.0,2026.0,2397.0
2015,"Yadkin County","05000US37197",37796.0,2335.0,2457.0
2014,"Yukon-Koyukuk Census Area","05000US02290",37796.0,2640.0,2446.0
2013,"Osceola County","05000US26133",37788.0,1304.0,2398.0
2014,"Crittenden County","05000US05035",37781.0,2578.0,2447.0
2015,"Avery County","05000US37011",37777.0,2921.0,2458.0
2015,"Houghton County","05000US26061",37776.0,1703.0,2459.0
2013,"Glascock County","05000US13125",37760.0,8049.0,2399.0
2015,"Tillman County","05000US40141",37759.0,4087.0,2460.0
2014,"Potter County, TX","05000US48375",37758.0,1433.0,2448.0
2014,"Mecklenburg County","05000US51117",37756.0,2719.0,2449.0
2015,"Shelby County","05000US48419",37756.0,2698.0,2461.0
2015,"Ouachita Parish, LA","05000US22073",37754.0,1680.0,2462.0
2013,"Crittenden County","05000US05035",37751.0,2154.0,2400.0
2013,"Dolores County","05000US08033",37750.0,7681.0,2401.0
2014,"McIntosh County","05000US38051",37750.0,3941.0,2450.0
2015,"Silver Bow County","05000US30093",37749.0,2340.0,2463.0
2013,"Richmond County, GA","05000US13245",37749.0,1229.0,2402.0
2013,"Santa Cruz County","05000US04023",37745.0,2553.0,2403.0
2015,"Jackson County","05000US01071",37745.0,1399.0,2464.0
2013,"San Saba County","05000US48411",37743.0,3913.0,2404.0
2014,"Menominee County","05000US55078",37740.0,2636.0,2451.0
2013,"Harrison County","05000US29081",37739.0,2317.0,2405.0
2014,"Burke County","05000US37023",37735.0,1685.0,2452.0
2013,"Colfax County","05000US35007",37734.0,3880.0,2406.0
2013,"Josephine County","05000US41033",37733.0,1509.0,2407.0
2015,"Conway County","05000US05029",37732.0,3753.0,2465.0
2014,"Gladwin County","05000US26051",37725.0,1682.0,2453.0
2014,"Cross County","05000US05037",37725.0,4235.0,2453.0
2014,"Kleberg County","05000US48273",37725.0,3202.0,2453.0
2013,"Bollinger County","05000US29017",37716.0,3068.0,2408.0
2014,"Cabell County","05000US54011",37716.0,1396.0,2456.0
2013,"Hamilton County","05000US12047",37716.0,4287.0,2408.0
2013,"Siskiyou County","05000US06093",37709.0,1621.0,2410.0
2014,"Richmond County, GA","05000US13245",37704.0,1048.0,2457.0
2014,"Bacon County","05000US13005",37698.0,4484.0,2458.0
2015,"Madison County","05000US05087",37691.0,2566.0,2466.0
2014,"Acadia Parish","05000US22001",37684.0,2296.0,2459.0
2015,"Pacific County","05000US53049",37684.0,2868.0,2467.0
2014,"Red River Parish","05000US22081",37681.0,4823.0,2460.0
2013,"Mitchell County","05000US37121",37680.0,4015.0,2411.0
2013,"Terry County","05000US48445",37679.0,4035.0,2412.0
2014,"San Juan County","05000US08111",37679.0,5684.0,2461.0
2015,"Payne County","05000US40119",37667.0,1606.0,2468.0
2013,"Runnels County","05000US48399",37667.0,3919.0,2413.0
2013,"Fall River County","05000US46047",37667.0,4383.0,2413.0
2015,"Walker County","05000US48471",37666.0,2492.0,2469.0
2015,"Josephine County","05000US41033",37665.0,1789.0,2470.0
2015,"Shoshone County","05000US16079",37665.0,2716.0,2470.0
2015,"Tazewell County","05000US51185",37664.0,1874.0,2472.0
2013,"De Baca County","05000US35011",37660.0,13060.0,2415.0
2014,"Dent County","05000US29065",37658.0,2499.0,2462.0
2014,"Hardeman County","05000US48197",37656.0,9959.0,2463.0
2015,"Grundy County","05000US29079",37656.0,2389.0,2473.0
2015,"Watauga County","05000US37189",37656.0,1864.0,2473.0
2015,"Mason County","05000US48319",37654.0,2989.0,2475.0
2015,"Hart County","05000US13147",37653.0,3017.0,2476.0
2015,"Tift County","05000US13277",37653.0,2622.0,2476.0
2015,"Acadia Parish","05000US22001",37649.0,2481.0,2478.0
2014,"Madison County","05000US29123",37648.0,3686.0,2464.0
2013,"Edmonson County","05000US21061",37646.0,3350.0,2416.0
2014,"Payne County","05000US40119",37637.0,1547.0,2465.0
2015,"Ritchie County","05000US54085",37636.0,4790.0,2479.0
2013,"Tucker County","05000US54093",37635.0,4317.0,2417.0
2013,"Jackson County","05000US01071",37634.0,1612.0,2418.0
2013,"Morgan County","05000US47129",37631.0,2830.0,2419.0
2013,"Hinds County, MS","05000US28049",37626.0,971.0,2420.0
2013,"Gladwin County","05000US26051",37626.0,1495.0,2420.0
2013,"Fayette County","05000US39047",37619.0,1904.0,2422.0
2013,"Coffee County","05000US47031",37618.0,2738.0,2423.0
2015,"Hamblen County","05000US47063",37617.0,2162.0,2480.0
2013,"Walker County","05000US48471",37617.0,2291.0,2424.0
2014,"Isabella County","05000US26073",37615.0,1329.0,2466.0
2013,"Bennett County","05000US46007",37607.0,8210.0,2425.0
2015,"Lanier County","05000US13173",37605.0,7316.0,2481.0
2014,"McPherson County","05000US46089",37602.0,7601.0,2467.0
2013,"Monroe County","05000US47123",37595.0,2540.0,2426.0
2013,"Nuckolls County","05000US31129",37594.0,3813.0,2427.0
2013,"Tattnall County","05000US13267",37587.0,4338.0,2428.0
2013,"Acadia Parish","05000US22001",37587.0,3215.0,2428.0
2013,"Alger County","05000US26003",37586.0,2393.0,2430.0
2015,"Harney County","05000US41025",37580.0,2496.0,2482.0
2013,"Ferry County","05000US53019",37571.0,3058.0,2431.0
2013,"Walker County","05000US01127",37566.0,1726.0,2432.0
2015,"Limestone County","05000US48293",37554.0,2526.0,2483.0
2013,"Bibb County, GA","05000US13021",37550.0,1195.0,2433.0
2014,"Ferry County","05000US53019",37542.0,3494.0,2468.0
2015,"Gregory County","05000US46053",37540.0,3223.0,2484.0
2015,"Gilmer County","05000US54021",37536.0,4352.0,2485.0
2014,"Atoka County","05000US40005",37519.0,2318.0,2469.0
2015,"Adair County","05000US29001",37516.0,3100.0,2486.0
2014,"Rhea County","05000US47143",37512.0,3015.0,2470.0
2014,"Columbia County","05000US05027",37509.0,4401.0,2471.0
2014,"Silver Bow County","05000US30093",37503.0,2093.0,2472.0
2015,"Schuyler County","05000US29197",37500.0,3596.0,2487.0
2015,"Piscataquis County","05000US23021",37495.0,2115.0,2488.0
2014,"Siskiyou County","05000US06093",37495.0,1719.0,2473.0
2014,"Gallia County","05000US39053",37494.0,2433.0,2474.0
2014,"Wayne County","05000US54099",37491.0,3083.0,2475.0
2014,"Mitchell County","05000US37121",37487.0,3092.0,2476.0
2013,"McDuffie County","05000US13189",37487.0,5574.0,2434.0
2015,"Yancey County","05000US37199",37484.0,3283.0,2489.0
2014,"Sequoyah County","05000US40135",37483.0,1622.0,2477.0
2013,"DeKalb County","05000US47041",37482.0,3006.0,2435.0
2014,"Lawrence County","05000US28077",37477.0,2855.0,2478.0
2014,"St. Francois County","05000US29187",37476.0,1487.0,2479.0
2015,"Terry County","05000US48445",37475.0,3195.0,2490.0
2013,"Delaware County, IN","05000US18035",37474.0,1199.0,2436.0
2015,"Comanche County","05000US48093",37470.0,2513.0,2491.0
2015,"Barton County","05000US29011",37467.0,2772.0,2492.0
2014,"Philadelphia County, PA","05000US42101",37460.0,430.0,2480.0
2014,"Gibson County","05000US47053",37460.0,1568.0,2480.0
2013,"Washington County","05000US16087",37453.0,2817.0,2437.0
2013,"Scott County","05000US05127",37448.0,3215.0,2438.0
2014,"Josephine County","05000US41033",37447.0,1682.0,2482.0
2013,"Prince Edward County","05000US51147",37436.0,3383.0,2439.0
2013,"Union County","05000US05139",37435.0,2565.0,2440.0
2015,"Crosby County","05000US48107",37434.0,2321.0,2493.0
2014,"Hawkins County","05000US47073",37432.0,1788.0,2483.0
2014,"Kiowa County","05000US40075",37431.0,3151.0,2484.0
2014,"Towns County","05000US13281",37425.0,2768.0,2485.0
2015,"Richmond County, GA","05000US13245",37424.0,1318.0,2494.0
2015,"Marshall County","05000US28093",37419.0,3402.0,2495.0
2014,"Greene County","05000US28041",37412.0,4286.0,2486.0
2014,"DeKalb County","05000US47041",37409.0,2755.0,2487.0
2015,"Wise County","05000US51195",37407.0,3099.0,2496.0
2014,"Morgan County","05000US54065",37406.0,4153.0,2488.0
2015,"Bailey County","05000US48017",37397.0,8652.0,2497.0
2014,"Decatur County","05000US20039",37396.0,6823.0,2489.0
2014,"Jackson County","05000US39079",37393.0,2574.0,2490.0
2015,"Mitchell County","05000US37121",37391.0,3392.0,2498.0
2013,"Fayette County","05000US18041",37391.0,2214.0,2441.0
2013,"Milam County","05000US48331",37391.0,2581.0,2441.0
2013,"Jackson Parish","05000US22049",37388.0,3352.0,2443.0
2013,"Laurens County","05000US45059",37383.0,1752.0,2444.0
2013,"Crawford County","05000US20037",37378.0,2246.0,2445.0
2014,"Yell County","05000US05149",37378.0,2651.0,2491.0
2014,"Aroostook County","05000US23003",37378.0,1179.0,2491.0
2014,"Lawrence County","05000US47099",37371.0,1598.0,2493.0
2013,"Lawrence County","05000US47099",37368.0,1853.0,2446.0
2013,"Lowndes County, GA","05000US13185",37365.0,1481.0,2447.0
2014,"Conejos County","05000US08021",37357.0,5218.0,2494.0
2013,"Hawkins County","05000US47073",37357.0,1774.0,2448.0
2014,"Wise County","05000US51195",37357.0,2403.0,2494.0
2014,"Smith County","05000US28129",37356.0,5338.0,2496.0
2015,"Mecklenburg County","05000US51117",37356.0,2391.0,2499.0
2015,"Cass County","05000US48067",37352.0,2430.0,2500.0
2015,"Union County","05000US47173",37351.0,2545.0,2501.0
2014,"Madison County","05000US05087",37351.0,2021.0,2497.0
2013,"Idaho County","05000US16049",37349.0,2067.0,2449.0
2014,"Crenshaw County","05000US01041",37349.0,2984.0,2498.0
2014,"Nolan County","05000US48353",37342.0,1779.0,2499.0
2013,"Bent County","05000US08011",37340.0,3012.0,2450.0
2013,"Meriwether County","05000US13199",37333.0,2494.0,2451.0
2014,"Franklin County","05000US17055",37333.0,1389.0,2500.0
2013,"Barbour County","05000US54001",37327.0,2235.0,2452.0
2015,"Hinds County, MS","05000US28049",37324.0,1042.0,2502.0
2014,"Gregory County","05000US46053",37321.0,2434.0,2501.0
2015,"Scott County","05000US05127",37321.0,3360.0,2503.0
2013,"Pawnee County","05000US31133",37321.0,4395.0,2453.0
2015,"Gallia County","05000US39053",37319.0,2432.0,2504.0
2013,"Marshall County","05000US40095",37319.0,3103.0,2454.0
2015,"Hooker County","05000US31091",37317.0,2402.0,2505.0
2015,"Iosco County","05000US26069",37317.0,1289.0,2505.0
2014,"Conway County","05000US05029",37314.0,2774.0,2502.0
2014,"Logan County","05000US54045",37312.0,2798.0,2503.0
2013,"Montgomery County","05000US21173",37312.0,3110.0,2455.0
2015,"LaSalle Parish","05000US22059",37310.0,5329.0,2507.0
2014,"Crockett County","05000US47033",37298.0,2423.0,2504.0
2013,"Dodge County","05000US13091",37292.0,3593.0,2456.0
2015,"La Salle County","05000US48283",37292.0,7064.0,2508.0
2015,"Carroll County","05000US28015",37289.0,3646.0,2509.0
2014,"Jones County","05000US37103",37288.0,4217.0,2505.0
2013,"Coosa County","05000US01037",37277.0,3429.0,2457.0
2013,"Randolph County","05000US54083",37276.0,2520.0,2458.0
2014,"Linn County","05000US29115",37264.0,2440.0,2506.0
2013,"Burke County","05000US37023",37263.0,1623.0,2459.0
2015,"Decatur County","05000US47039",37263.0,3476.0,2510.0
2013,"Cherokee County","05000US40021",37260.0,1811.0,2460.0
2014,"Iron County","05000US29093",37259.0,3508.0,2507.0
2014,"Grant County","05000US41023",37258.0,4550.0,2508.0
2014,"Wilkinson County","05000US13319",37258.0,2903.0,2508.0
2014,"Taney County","05000US29213",37249.0,1551.0,2510.0
2014,"Lowndes County, GA","05000US13185",37248.0,1611.0,2511.0
2013,"Newton County","05000US48351",37246.0,5307.0,2461.0
2015,"Scott County","05000US51169",37240.0,1803.0,2511.0
2013,"McPherson County","05000US46089",37240.0,4348.0,2462.0
2013,"Smyth County","05000US51173",37239.0,2192.0,2463.0
2013,"St. Francois County","05000US29187",37238.0,1702.0,2464.0
2014,"Prince Edward County","05000US51147",37238.0,4449.0,2512.0
2013,"Cibola County","05000US35006",37237.0,2996.0,2465.0
2013,"Washington County","05000US23029",37236.0,1428.0,2466.0
2014,"Cherokee County","05000US40021",37230.0,1952.0,2513.0
2014,"Decatur County","05000US47039",37219.0,3014.0,2514.0
2014,"Trousdale County","05000US47169",37211.0,5443.0,2515.0
2015,"Dewey County","05000US46041",37206.0,2865.0,2512.0
2015,"Brantley County","05000US13025",37206.0,4662.0,2512.0
2013,"Randolph County","05000US29175",37203.0,2529.0,2467.0
2014,"Monroe County","05000US47123",37202.0,2393.0,2516.0
2014,"Sullivan County","05000US29211",37198.0,2774.0,2517.0
2013,"Philadelphia County, PA","05000US42101",37192.0,424.0,2468.0
2013,"Alcona County","05000US26001",37189.0,1354.0,2469.0
2013,"Cumberland County","05000US47035",37188.0,1329.0,2470.0
2014,"Milam County","05000US48331",37183.0,2161.0,2518.0
2015,"Hardeman County","05000US48197",37174.0,4799.0,2514.0
2015,"Siskiyou County","05000US06093",37170.0,1702.0,2515.0
2014,"Grundy County","05000US29079",37167.0,2627.0,2519.0
2014,"Lauderdale County","05000US28075",37165.0,2049.0,2520.0
2015,"Bacon County","05000US13005",37162.0,4097.0,2516.0
2014,"Lamb County","05000US48279",37161.0,2806.0,2521.0
2014,"Graham County","05000US37075",37161.0,5545.0,2521.0
2014,"Chowan County","05000US37041",37154.0,5090.0,2523.0
2014,"Crawford County","05000US20037",37154.0,2447.0,2523.0
2015,"Tripp County","05000US46123",37153.0,4351.0,2517.0
2013,"Blaine County","05000US30005",37151.0,2602.0,2471.0
2013,"Orleans Parish, LA","05000US22071",37146.0,728.0,2472.0
2015,"Jones County","05000US28067",37143.0,1988.0,2518.0
2015,"Jasper County","05000US45053",37141.0,2715.0,2519.0
2013,"Jefferson County","05000US05069",37140.0,1798.0,2473.0
2015,"Lincoln County","05000US21137",37139.0,1784.0,2520.0
2014,"Carter County","05000US21043",37139.0,2236.0,2525.0
2015,"Appling County","05000US13001",37135.0,3073.0,2521.0
2013,"Caldwell County","05000US21033",37127.0,3128.0,2474.0
2014,"Noble County","05000US39121",37126.0,5055.0,2526.0
2013,"Hardee County","05000US12049",37125.0,4459.0,2475.0
2014,"Wirt County","05000US54105",37117.0,5740.0,2527.0
2013,"Russell County","05000US20167",37111.0,4830.0,2476.0
2014,"Piscataquis County","05000US23021",37110.0,1526.0,2528.0
2015,"Crook County","05000US41013",37106.0,3149.0,2522.0
2013,"Culberson County","05000US48109",37105.0,5387.0,2477.0
2013,"Treasure County","05000US30103",37105.0,8469.0,2477.0
2015,"Nolan County","05000US48353",37102.0,2028.0,2523.0
2015,"Luce County","05000US26095",37088.0,2847.0,2524.0
2013,"Shelby County","05000US48419",37081.0,2255.0,2479.0
2013,"Camp County","05000US48063",37079.0,3159.0,2480.0
2014,"Uvalde County","05000US48463",37078.0,3229.0,2529.0
2015,"Clay County","05000US37043",37076.0,7525.0,2525.0
2013,"Hardin County","05000US17069",37071.0,6636.0,2481.0
2015,"Morgan County","05000US39115",37067.0,2701.0,2526.0
2015,"Fulton County","05000US05049",37066.0,4108.0,2527.0
2015,"Barbour County","05000US54001",37066.0,2601.0,2527.0
2014,"Blaine County","05000US30005",37065.0,2693.0,2530.0
2015,"Webster County","05000US13307",37063.0,6031.0,2529.0
2015,"Greenwood County","05000US45047",37060.0,1222.0,2530.0
2013,"Neshoba County","05000US28099",37050.0,2451.0,2482.0
2013,"Gooding County","05000US16047",37050.0,4477.0,2482.0
2015,"Russell County","05000US01113",37049.0,2363.0,2531.0
2015,"Fannin County","05000US13111",37049.0,2287.0,2531.0
2015,"Newton County","05000US28101",37045.0,3054.0,2533.0
2013,"Coles County","05000US17029",37040.0,1696.0,2484.0
2015,"Swisher County","05000US48437",37040.0,5722.0,2534.0
2015,"Weakley County","05000US47183",37037.0,1742.0,2535.0
2015,"Dade County","05000US29057",37035.0,2953.0,2536.0
2015,"Calloway County","05000US21035",37034.0,2435.0,2537.0
2014,"Brunswick County","05000US51025",37028.0,2324.0,2531.0
2014,"Real County","05000US48385",37019.0,5903.0,2532.0
2014,"Knox County","05000US48275",37018.0,5785.0,2533.0
2015,"Bledsoe County","05000US47007",37013.0,3265.0,2538.0
2013,"Atoka County","05000US40005",37012.0,2238.0,2485.0
2014,"La Paz County","05000US04012",37009.0,4079.0,2534.0
2014,"Cleburne County","05000US01029",37008.0,3386.0,2535.0
2013,"Boundary County","05000US16021",37003.0,4428.0,2486.0
2015,"Towns County","05000US13281",37000.0,2684.0,2539.0
2013,"Logan County","05000US54045",36999.0,2195.0,2487.0
2014,"Tripp County","05000US46123",36978.0,2679.0,2536.0
2015,"Macon County","05000US29121",36976.0,2057.0,2540.0
2014,"Sussex County","05000US51183",36972.0,4640.0,2537.0
2013,"Avery County","05000US37011",36969.0,2821.0,2488.0
2015,"Alleghany County","05000US37005",36968.0,3199.0,2541.0
2014,"Orleans Parish, LA","05000US22071",36964.0,767.0,2538.0
2013,"Wayne County","05000US54099",36964.0,1880.0,2489.0
2015,"Pendleton County","05000US54071",36953.0,3440.0,2542.0
2013,"Jackson County","05000US37099",36951.0,2533.0,2490.0
2013,"Henry County","05000US47079",36950.0,1902.0,2491.0
2014,"Scioto County","05000US39145",36945.0,1725.0,2539.0
2014,"Iosco County","05000US26069",36928.0,1235.0,2540.0
2013,"Wadena County","05000US27159",36928.0,2164.0,2492.0
2013,"Navajo County, AZ","05000US04017",36927.0,1688.0,2493.0
2015,"Hawkins County","05000US47073",36927.0,1670.0,2543.0
2015,"Randolph County","05000US01111",36924.0,2722.0,2544.0
2013,"Keya Paha County","05000US31103",36923.0,5662.0,2494.0
2015,"Aroostook County","05000US23003",36923.0,893.0,2545.0
2013,"Roosevelt County","05000US30085",36920.0,3741.0,2495.0
2015,"Brunswick County","05000US51025",36919.0,2485.0,2546.0
2015,"Monroe County","05000US54063",36918.0,3132.0,2547.0
2014,"Taylor County","05000US12123",36907.0,3679.0,2541.0
2014,"Prairie County","05000US05117",36904.0,3448.0,2542.0
2014,"Lanier County","05000US13173",36904.0,9730.0,2542.0
2015,"Calhoun County","05000US05013",36899.0,6334.0,2548.0
2015,"Carroll County","05000US05015",36897.0,2308.0,2549.0
2014,"Carroll County","05000US05015",36897.0,1593.0,2544.0
2013,"Trinity County","05000US06105",36890.0,4322.0,2496.0
2014,"Newton County","05000US48351",36890.0,3737.0,2545.0
2013,"Greene County","05000US28041",36888.0,4388.0,2497.0
2014,"Putnam County","05000US29171",36886.0,4644.0,2546.0
2014,"Macon County","05000US29121",36878.0,1865.0,2547.0
2013,"Banner County","05000US31007",36875.0,16312.0,2498.0
2014,"Jackson County","05000US01071",36874.0,1789.0,2548.0
2014,"Hart County","05000US13147",36867.0,2997.0,2549.0
2014,"Woodson County","05000US20207",36863.0,3068.0,2550.0
2014,"Rutherford County","05000US37161",36863.0,1744.0,2550.0
2014,"Trinity County","05000US06105",36862.0,5463.0,2552.0
2015,"Rowan County","05000US21205",36860.0,3376.0,2550.0
2013,"Haskell County","05000US48207",36857.0,7211.0,2499.0
2014,"Lexington city","05000US51678",36840.0,5818.0,2553.0
2013,"Richland Parish","05000US22083",36835.0,4256.0,2500.0
2015,"Lowndes County, GA","05000US13185",36834.0,1205.0,2551.0
2015,"Dent County","05000US29065",36831.0,2566.0,2552.0
2014,"Neshoba County","05000US28099",36830.0,2925.0,2554.0
2015,"Pocahontas County","05000US54075",36827.0,3486.0,2553.0
2014,"Roosevelt County","05000US30085",36825.0,3162.0,2555.0
2015,"Dimmit County","05000US48127",36825.0,5948.0,2554.0
2013,"Chase County","05000US20017",36815.0,5422.0,2501.0
2013,"Payne County","05000US40119",36812.0,1495.0,2502.0
2013,"Jackson County","05000US12063",36809.0,1761.0,2503.0
2013,"Nolan County","05000US48353",36806.0,2001.0,2504.0
2014,"Jefferson County","05000US05069",36799.0,1562.0,2556.0
2014,"Caldwell Parish","05000US22021",36792.0,4780.0,2557.0
2015,"Orleans Parish, LA","05000US22071",36792.0,654.0,2555.0
2015,"Bent County","05000US08011",36791.0,5397.0,2556.0
2013,"Evans County","05000US13109",36788.0,2719.0,2505.0
2013,"Appling County","05000US13001",36786.0,3116.0,2506.0
2015,"Monroe County","05000US28095",36783.0,2858.0,2557.0
2013,"Nacogdoches County","05000US48347",36777.0,1746.0,2507.0
2015,"Pickett County","05000US47137",36773.0,3789.0,2558.0
2015,"Hendry County","05000US12051",36771.0,2562.0,2559.0
2013,"Franklin County","05000US05047",36766.0,3217.0,2508.0
2015,"Logan County","05000US54045",36763.0,2541.0,2560.0
2014,"Scott County","05000US05127",36754.0,3250.0,2558.0
2013,"Swisher County","05000US48437",36753.0,5380.0,2509.0
2015,"Jefferson County","05000US05069",36747.0,1832.0,2561.0
2015,"Blaine County","05000US30005",36744.0,2265.0,2562.0
2015,"Crawford County","05000US29055",36743.0,3185.0,2563.0
2013,"Rhea County","05000US47143",36741.0,2545.0,2510.0
2014,"Itawamba County","05000US28057",36740.0,1774.0,2559.0
2014,"Irwin County","05000US13155",36729.0,6591.0,2560.0
2013,"Lamb County","05000US48279",36727.0,3150.0,2511.0
2013,"Forrest County","05000US28035",36726.0,2281.0,2512.0
2013,"Johnson County","05000US13167",36722.0,5100.0,2513.0
2013,"Gregory County","05000US46053",36719.0,1480.0,2514.0
2014,"McIntosh County","05000US40091",36718.0,2321.0,2561.0
2014,"Somerset County","05000US24039",36716.0,3502.0,2562.0
2013,"Putnam County","05000US29171",36713.0,3195.0,2515.0
2014,"Walker County","05000US01127",36712.0,1530.0,2563.0
2014,"Monroe County","05000US28095",36708.0,2286.0,2564.0
2014,"Jeff Davis County","05000US13161",36707.0,2561.0,2565.0
2013,"Vinton County","05000US39163",36705.0,3334.0,2516.0
2014,"Jackson County","05000US37099",36705.0,2666.0,2566.0
2015,"Carter County","05000US21043",36696.0,2216.0,2564.0
2014,"Briscoe County","05000US48045",36696.0,6817.0,2567.0
2015,"Donley County","05000US48129",36681.0,4127.0,2565.0
2013,"Dimmit County","05000US48127",36681.0,5168.0,2517.0
2013,"Sullivan County","05000US29211",36676.0,2696.0,2518.0
2015,"Atoka County","05000US40005",36661.0,2617.0,2566.0
2015,"McDuffie County","05000US13189",36656.0,3974.0,2567.0
2015,"Conejos County","05000US08021",36652.0,4979.0,2568.0
2014,"Panola County","05000US28107",36651.0,2412.0,2568.0
2015,"Summers County","05000US54089",36651.0,1933.0,2569.0
2013,"Piscataquis County","05000US23021",36646.0,1958.0,2519.0
2015,"Thomas County","05000US13275",36641.0,1929.0,2570.0
2013,"Nodaway County","05000US29147",36641.0,2180.0,2520.0
2015,"Childress County","05000US48075",36633.0,8958.0,2571.0
2015,"Whitman County","05000US53075",36631.0,1859.0,2572.0
2014,"Clay County","05000US46027",36627.0,3310.0,2569.0
2015,"Lewis County","05000US47101",36621.0,1937.0,2573.0
2015,"Columbia County","05000US05027",36619.0,3136.0,2574.0
2014,"Ottawa County","05000US40115",36616.0,1042.0,2570.0
2014,"Bibb County, GA","05000US13021",36614.0,1131.0,2571.0
2015,"Clay County","05000US46027",36608.0,3292.0,2575.0
2013,"Nottoway County","05000US51135",36607.0,2571.0,2521.0
2014,"Meriwether County","05000US13199",36606.0,2785.0,2572.0
2015,"Essex County","05000US50009",36599.0,1779.0,2576.0
2014,"Miller County","05000US29131",36592.0,2066.0,2573.0
2014,"Tillman County","05000US40141",36592.0,3632.0,2573.0
2013,"Buena Vista city","05000US51530",36591.0,8171.0,2522.0
2014,"Navajo County, AZ","05000US04017",36591.0,1572.0,2575.0
2013,"Logan County","05000US21141",36590.0,3098.0,2523.0
2013,"Delaware County","05000US40041",36588.0,1601.0,2524.0
2013,"Carroll County","05000US05015",36584.0,2708.0,2525.0
2015,"Taos County","05000US35055",36582.0,4167.0,2577.0
2014,"Scott County","05000US51169",36579.0,2756.0,2576.0
2015,"Sevier County","05000US05133",36579.0,3298.0,2578.0
2013,"Laurel County","05000US21125",36570.0,1598.0,2526.0
2013,"Towns County","05000US13281",36570.0,2592.0,2526.0
2014,"Roosevelt County","05000US35041",36567.0,2909.0,2577.0
2014,"Kenedy County","05000US48261",36563.0,15040.0,2578.0
2013,"Forest County","05000US42053",36556.0,4419.0,2528.0
2015,"Panola County","05000US28107",36555.0,1963.0,2579.0
2013,"Lake County","05000US06033",36548.0,2344.0,2529.0
2013,"Le Flore County","05000US40079",36542.0,1567.0,2530.0
2013,"Greenwood County","05000US45047",36540.0,1295.0,2531.0
2014,"Forrest County","05000US28035",36538.0,2347.0,2579.0
2015,"Crawford County","05000US20037",36534.0,1708.0,2580.0
2015,"Real County","05000US48385",36523.0,5924.0,2581.0
2015,"Bibb County, GA","05000US13021",36519.0,858.0,2582.0
2014,"Sabine Parish","05000US22085",36513.0,3043.0,2580.0
2013,"Lexington city","05000US51678",36505.0,6973.0,2532.0
2015,"Lewis County","05000US16061",36505.0,2374.0,2583.0
2014,"Hendry County","05000US12051",36504.0,3095.0,2581.0
2015,"Yalobusha County","05000US28161",36502.0,4546.0,2584.0
2013,"Lincoln County","05000US28085",36498.0,2776.0,2533.0
2014,"Randolph County","05000US01111",36498.0,2374.0,2582.0
2013,"Sampson County","05000US37163",36496.0,1682.0,2534.0
2013,"Benson County","05000US38005",36491.0,1816.0,2535.0
2015,"Le Flore County","05000US40079",36490.0,1002.0,2585.0
2014,"Randolph County","05000US05121",36487.0,3478.0,2583.0
2014,"Washington County","05000US16087",36483.0,2490.0,2584.0
2015,"Foard County","05000US48155",36477.0,7406.0,2586.0
2013,"Ottawa County","05000US40115",36473.0,865.0,2536.0
2015,"Lincoln County","05000US28085",36473.0,2581.0,2587.0
2014,"Johnson County","05000US13167",36466.0,2404.0,2585.0
2014,"Jackson Parish","05000US22049",36466.0,4965.0,2585.0
2014,"Hardy County","05000US54031",36465.0,2985.0,2587.0
2015,"Elk County","05000US20049",36458.0,3723.0,2588.0
2015,"Mason County","05000US54053",36448.0,1997.0,2589.0
2014,"Montmorency County","05000US26119",36448.0,1887.0,2588.0
2013,"Bibb County","05000US01007",36447.0,3420.0,2537.0
