year,geo_name,geo,teen_births
2016,"Passaic County, NJ","05000US34031",33.0
2016,"Lenawee County, MI","05000US26091",33.0
2016,"Lincoln County","05000US30053",32.9
2015,"Summit County, OH","05000US39153",32.9
2015,"York County, PA","05000US42133",32.9
2017,"Lee County, FL","05000US12071",32.9
2015,"Ogemaw County","05000US26129",32.9
2017,"Northumberland County","05000US42097",32.9
2017,"Rogers County","05000US40131",32.9
2016,"Richardson County","05000US31147",32.9
2016,"Jasper County","05000US18073",32.9
2015,"Lake County","05000US41037",32.9
2016,"Bonner County","05000US16017",32.9
2017,"Langlade County","05000US55067",32.9
2016,"Sumter County","05000US01119",32.9
2017,"Monroe County","05000US29137",32.9
2015,"Cumberland County","05000US17035",32.9
2015,"Ralls County","05000US29173",32.9
2015,"Bandera County","05000US48019",32.9
2016,"Transylvania County","05000US37175",32.9
2017,"Goshen County","05000US56015",32.9
2015,"Martin County","05000US27091",32.9
2016,"Lorain County, OH","05000US39093",32.9
2016,"Marshall County","05000US18099",32.9
2015,"Santa Rosa County, FL","05000US12113",32.8
2015,"Benton County","05000US18007",32.8
2017,"Putnam County","05000US47141",32.8
2016,"Chariton County","05000US29041",32.8
2017,"Oscoda County","05000US26135",32.8
2015,"Burnett County","05000US55013",32.8
2015,"Chautauqua County, NY","05000US36013",32.8
2015,"Jefferson County","05000US31095",32.8
2017,"Tama County","05000US19171",32.8
2016,"Gladwin County","05000US26051",32.8
2015,"Hernando County, FL","05000US12053",32.8
2017,"Rockbridge County","05000US51163",32.8
2017,"Anchorage Municipality, AK","05000US02020",32.8
2016,"Mercer County","05000US17131",32.8
2017,"Kemper County","05000US28069",32.8
2016,"Clay County","05000US19041",32.8
2017,"Campbell County","05000US21037",32.8
2015,"Effingham County","05000US13103",32.7
2016,"Dade County","05000US29057",32.7
2015,"Warren County","05000US18171",32.7
2016,"Carroll County","05000US39019",32.7
2015,"Chenango County","05000US36017",32.7
2015,"Greene County","05000US51079",32.7
2015,"Pierce County, WA","05000US53053",32.7
2016,"Lycoming County, PA","05000US42081",32.7
2016,"Kane County, IL","05000US17089",32.7
2017,"Floyd County","05000US18043",32.7
2017,"Pine County","05000US27115",32.7
2015,"Taylor County","05000US19173",32.7
2015,"Monroe County","05000US13207",32.7
2017,"Harrison County","05000US18061",32.7
2016,"Effingham County","05000US13103",32.7
2017,"Fulton County","05000US42057",32.7
2015,"Wicomico County, MD","05000US24045",32.7
2016,"Nelson County","05000US51125",32.7
2016,"Butte County","05000US46019",32.7
2015,"Tazewell County, IL","05000US17179",32.6
2016,"Cheboygan County","05000US26031",32.6
2015,"Blair County, PA","05000US42013",32.6
2015,"Matanuska-Susitna Borough","05000US02170",32.6
2015,"Ford County","05000US17053",32.6
2016,"Wahkiakum County","05000US53069",32.6
2017,"Mifflin County","05000US42087",32.6
2015,"Gage County","05000US31067",32.6
2017,"Madison County, IL","05000US17119",32.6
2017,"Bryan County","05000US13029",32.6
2015,"Crow Wing County","05000US27035",32.6
2016,"Edgefield County","05000US45037",32.6
2015,"Platte County","05000US56031",32.6
2016,"Stevens County","05000US53065",32.6
2017,"Sumter County","05000US01119",32.6
2017,"Effingham County","05000US17049",32.6
2015,"Ventura County, CA","05000US06111",32.6
2015,"Gogebic County","05000US26053",32.6
2015,"Arapahoe County, CO","05000US08005",32.6
2017,"Bland County","05000US51021",32.6
2017,"Gates County","05000US37073",32.6
2017,"Champaign County","05000US39021",32.6
2016,"Franklin County","05000US51067",32.6
2017,"Lincoln County","05000US31111",32.6
2015,"Hughes County","05000US46065",32.5
2015,"York County","05000US31185",32.5
2015,"Madison County, AL","05000US01089",32.5
2015,"Macon County","05000US01087",32.5
2017,"St. Charles Parish","05000US22089",32.5
2016,"Fremont County","05000US16043",32.5
2016,"Lebanon County, PA","05000US42075",32.5
2016,"Big Horn County","05000US56003",32.5
2017,"Douglas County, GA","05000US13097",32.5
2016,"Cecil County, MD","05000US24015",32.5
2017,"Ness County","05000US20135",32.5
2016,"Berks County, PA","05000US42011",32.5
2017,"Lassen County","05000US06035",32.5
2015,"Clallam County","05000US53009",32.5
2016,"Clermont County, OH","05000US39025",32.4
2016,"Canadian County, OK","05000US40017",32.4
2015,"Archer County","05000US48009",32.4
2016,"Ness County","05000US20135",32.4
2016,"Waller County","05000US48473",32.4
2015,"Powell County","05000US30077",32.4
2016,"Staunton city","05000US51790",32.4
2017,"Autauga County","05000US01001",32.4
2015,"Flagler County","05000US12035",32.4
2015,"Manassas Park city","05000US51685",32.4
2015,"Perry County","05000US42099",32.4
2015,"San Benito County","05000US06069",32.4
2017,"Clinton County","05000US29049",32.4
2015,"Crook County","05000US41013",32.4
2017,"Tooele County","05000US49045",32.4
2017,"Lewis and Clark County","05000US30049",32.4
2015,"Schuylkill County, PA","05000US42107",32.4
2015,"Providence County, RI","05000US44007",32.4
2015,"Teton County","05000US16081",32.4
2017,"Somerset County","05000US23025",32.3
2016,"Sacramento County, CA","05000US06067",32.3
2015,"Iosco County","05000US26069",32.3
2016,"Fulton County","05000US42057",32.3
2017,"Mercer County","05000US17131",32.3
2015,"Coke County","05000US48081",32.3
2016,"Cole County","05000US29051",32.3
2016,"Kent County, DE","05000US10001",32.3
2016,"Ogemaw County","05000US26129",32.3
2016,"El Paso County, CO","05000US08041",32.3
2016,"Bay County, MI","05000US26017",32.3
2016,"Essex County, NJ","05000US34013",32.3
2017,"Allamakee County","05000US19005",32.3
2015,"Ferry County","05000US53019",32.3
2016,"Stanley County","05000US46117",32.3
2016,"Ramsey County, MN","05000US27123",32.2
2016,"Franklin County","05000US19069",32.2
2016,"McKenzie County","05000US38053",32.2
2015,"Washington County","05000US21229",32.2
2016,"Iroquois County","05000US17075",32.2
2017,"Stark County, OH","05000US39151",32.2
2017,"Clay County","05000US37043",32.2
2016,"Orange County","05000US51137",32.2
2017,"Flathead County","05000US30029",32.2
2017,"Minnehaha County, SD","05000US46099",32.2
2017,"Washakie County","05000US56043",32.2
2016,"Monroe County","05000US29137",32.2
2016,"Vilas County","05000US55125",32.2
2015,"Emmet County","05000US19063",32.2
2016,"Ferry County","05000US53019",32.2
2016,"Pasco County, FL","05000US12101",32.2
2016,"Antrim County","05000US26009",32.2
2016,"Los Angeles County, CA","05000US06037",32.2
2017,"Ford County","05000US17053",32.2
2017,"Ward County","05000US38101",32.2
2016,"Pulaski County","05000US29169",32.1
2016,"Erie County, PA","05000US42049",32.1
2016,"Atchison County","05000US20005",32.1
2017,"Pike County","05000US13231",32.1
2015,"Hood River County","05000US41027",32.1
2017,"Rockdale County","05000US13247",32.1
2017,"Orleans County","05000US50019",32.1
2016,"Ashland County","05000US55003",32.1
2015,"Sheridan County","05000US20179",32.1
2015,"San Diego County, CA","05000US06073",32.1
2017,"Covington city","05000US51580",32.1
2017,"Livingston County","05000US17105",32.1
2016,"Chautauqua County, NY","05000US36013",32.1
2015,"Wilson County","05000US48493",32.1
2016,"Greene County","05000US42059",32.1
2016,"Prince George's County, MD","05000US24033",32.1
2015,"Pike County","05000US01109",32.1
2017,"Androscoggin County, ME","05000US23001",32.1
2016,"Santa Rosa County, FL","05000US12113",32.0
2017,"Charleston County, SC","05000US45019",32.0
2016,"Lauderdale County","05000US01077",32.0
2017,"Morrow County","05000US39117",32.0
2017,"Adams County","05000US31001",32.0
2016,"Davie County","05000US37059",32.0
2015,"Bannock County","05000US16005",32.0
2015,"Adams County","05000US16003",32.0
2016,"Hudson County, NJ","05000US34017",32.0
2017,"Franklin County","05000US37069",32.0
2017,"Josephine County","05000US41033",32.0
2016,"Santa Barbara County, CA","05000US06083",32.0
2017,"Missaukee County","05000US26113",32.0
2016,"Huntington County","05000US18069",32.0
2016,"Johnson County, IN","05000US18081",32.0
2016,"Spencer County","05000US18147",32.0
2016,"Hardin County","05000US39065",32.0
2017,"Ionia County","05000US26067",32.0
2017,"Hamilton County","05000US19079",32.0
2016,"Orange County, FL","05000US12095",31.9
2017,"Washington County","05000US23029",31.9
2017,"Greene County","05000US42059",31.9
2015,"Blaine County","05000US16013",31.9
2015,"Lincoln County","05000US56023",31.9
2016,"Schoolcraft County","05000US26153",31.9
2016,"Maries County","05000US29125",31.9
2016,"Putnam County","05000US54079",31.9
2015,"Honolulu County, HI","05000US15003",31.9
2017,"Robertson County","05000US21201",31.9
2015,"Wahkiakum County","05000US53069",31.9
2017,"Wabash County","05000US18169",31.9
2017,"Hyde County","05000US37095",31.9
2017,"Lake County","05000US27075",31.9
2016,"Blair County, PA","05000US42013",31.8
2015,"Johnson County","05000US56019",31.8
2015,"Keith County","05000US31101",31.8
2015,"Putnam County","05000US54079",31.8
2017,"Stevens County","05000US53065",31.8
2016,"Henry County","05000US17073",31.8
2016,"Chenango County","05000US36017",31.8
2017,"Louisa County","05000US51109",31.8
2017,"Lancaster County","05000US51103",31.8
2017,"Coweta County, GA","05000US13077",31.8
2016,"Dade County","05000US13083",31.8
2017,"Dorchester County, SC","05000US45035",31.8
2017,"Piute County","05000US49031",31.8
2015,"Kodiak Island Borough","05000US02150",31.8
2015,"Cherokee County","05000US19035",31.8
2015,"Cape Girardeau County","05000US29031",31.8
2017,"Seneca County","05000US39147",31.8
2016,"White County","05000US13311",31.8
2017,"Ohio County","05000US18115",31.8
2015,"Lawrence County","05000US42073",31.8
2016,"Grant County","05000US41023",31.8
2017,"Cherokee County","05000US19035",31.7
2017,"Klickitat County","05000US53039",31.7
2015,"Garrett County","05000US24023",31.7
2015,"Warren County","05000US51187",31.7
2016,"Atlantic County, NJ","05000US34001",31.7
2016,"Baraga County","05000US26013",31.7
2017,"Camden County, NJ","05000US34007",31.7
2017,"Lamar County","05000US13171",31.7
2017,"Chautauqua County, NY","05000US36013",31.7
2016,"O'Brien County","05000US19141",31.7
2017,"Kent County, MI","05000US26081",31.7
2015,"Nez Perce County","05000US16069",31.7
2016,"Sublette County","05000US56035",31.7
2015,"Oscoda County","05000US26135",31.7
2017,"Polk County, IA","05000US19153",31.7
2015,"Ashland County","05000US55003",31.7
2015,"Williamson County, TX","05000US48491",31.7
2017,"Becker County","05000US27005",31.7
2016,"Butler County, OH","05000US39017",31.7
2017,"Lemhi County","05000US16059",31.7
2015,"Jasper County","05000US19099",31.6
2017,"Custer County","05000US46033",31.6
2017,"Washington County","05000US39167",31.6
2017,"Leavenworth County","05000US20103",31.6
2015,"Grant County","05000US46051",31.6
2017,"Cumberland County","05000US17035",31.6
2017,"Polk County","05000US29167",31.6
2015,"Cheboygan County","05000US26031",31.6
2015,"Pittsylvania County","05000US51143",31.6
2015,"Humboldt County","05000US19091",31.6
2016,"Hamilton County","05000US19079",31.6
2017,"Volusia County, FL","05000US12127",31.6
2017,"Staunton city","05000US51790",31.6
2017,"Cameron Parish","05000US22023",31.6
2015,"Wakulla County","05000US12129",31.6
2017,"Dickinson County","05000US20041",31.6
2015,"Boone County, KY","05000US21015",31.6
2016,"Klickitat County","05000US53039",31.6
2016,"Coconino County, AZ","05000US04005",31.5
2015,"Warren County, KY","05000US21227",31.5
2017,"Deer Lodge County","05000US30023",31.5
2015,"Summit County","05000US08117",31.5
2015,"Carroll County","05000US17015",31.5
2015,"Stokes County","05000US37169",31.5
2015,"Bowman County","05000US38011",31.5
2017,"Platte County","05000US56031",31.5
2016,"Bullitt County","05000US21029",31.5
2017,"Lebanon County, PA","05000US42075",31.5
2016,"Perry County","05000US42099",31.5
2017,"Emery County","05000US49015",31.5
2016,"Steele County","05000US27147",31.5
2016,"Chester County","05000US47023",31.5
2017,"Lorain County, OH","05000US39093",31.5
2017,"Jackson County, OR","05000US41029",31.5
2016,"Kingman County","05000US20095",31.5
2016,"Fayette County, KY","05000US21067",31.5
2017,"Richmond County","05000US51159",31.5
2017,"Keith County","05000US31101",31.5
2016,"Charlotte County, FL","05000US12015",31.5
2017,"Patrick County","05000US51141",31.5
2017,"Nez Perce County","05000US16069",31.5
2016,"Deer Lodge County","05000US30023",31.5
2017,"Merrick County","05000US31121",31.5
2015,"Guilford County, NC","05000US37081",31.5
2015,"Walla Walla County","05000US53071",31.4
2017,"Marshall County","05000US18099",31.4
2015,"Custer County","05000US46033",31.4
2015,"Musselshell County","05000US30065",31.4
2016,"Wilson County, TN","05000US47189",31.4
2015,"Wyoming County","05000US42131",31.4
2016,"Musselshell County","05000US30065",31.4
2017,"Benton County","05000US18007",31.4
2017,"Harney County","05000US41025",31.4
2017,"Greene County, MO","05000US29077",31.4
2016,"Crook County","05000US41013",31.4
2015,"Whitley County","05000US18183",31.4
2015,"Vilas County","05000US55125",31.4
2017,"Sandoval County, NM","05000US35043",31.4
2017,"Pend Oreille County","05000US53051",31.4
2016,"Middlesex County","05000US51119",31.4
2015,"Jefferson County, MO","05000US29099",31.4
2015,"Alpena County","05000US26007",31.4
2015,"Christian County","05000US29043",31.4
2015,"Carroll County","05000US39019",31.4
2016,"Lawrence County","05000US42073",31.4
2017,"Cheboygan County","05000US26031",31.4
2015,"Allegany County","05000US24001",31.4
2017,"York County","05000US31185",31.3
2016,"Platte County","05000US56031",31.3
2016,"Idaho County","05000US16049",31.3
2015,"Hardin County","05000US39065",31.3
2015,"Jefferson County","05000US54037",31.3
2017,"Huntington County","05000US18069",31.3
2017,"Franklin County, PA","05000US42055",31.3
2016,"Adams County","05000US18001",31.3
2016,"Patrick County","05000US51141",31.3
2015,"Patrick County","05000US51141",31.3
2017,"Spencer County","05000US18147",31.3
2016,"Summit County, OH","05000US39153",31.3
2017,"Atchison County","05000US20005",31.3
2015,"Hillsdale County","05000US26059",31.3
2017,"Ketchikan Gateway Borough","05000US02130",31.3
2015,"Multnomah County, OR","05000US41051",31.3
2015,"Atchison County","05000US29005",31.3
2017,"Eagle County","05000US08037",31.3
2015,"Chester County","05000US47023",31.3
2016,"Hernando County, FL","05000US12053",31.3
2017,"Wakulla County","05000US12129",31.3
2016,"Monroe County","05000US13207",31.2
2016,"Iron County","05000US26071",31.2
2016,"Archer County","05000US48009",31.2
2017,"Waller County","05000US48473",31.2
2017,"Archer County","05000US48009",31.2
2017,"Hardin County","05000US39065",31.2
2015,"Bamberg County","05000US45009",31.2
2017,"Bonner County","05000US16017",31.2
2015,"Ogle County","05000US17141",31.2
2015,"Sauk County","05000US55111",31.2
2015,"Curry County","05000US41015",31.2
2016,"Pennington County","05000US27113",31.2
2016,"Dearborn County","05000US18029",31.2
2017,"Day County","05000US46037",31.2
2016,"Clay County","05000US31035",31.2
2015,"Henry County","05000US19087",31.2
2017,"Golden Valley County","05000US38033",31.2
2017,"Effingham County","05000US13103",31.2
2015,"King George County","05000US51099",31.2
2016,"Tazewell County, IL","05000US17179",31.2
2015,"Itasca County","05000US27061",31.2
2017,"Osage County","05000US20139",31.2
2017,"Wayne County","05000US19185",31.2
2017,"Wagoner County","05000US40145",31.2
2015,"Franklin County","05000US36033",31.2
2017,"Madison County","05000US39097",31.1
2017,"Shasta County, CA","05000US06089",31.1
2017,"Millard County","05000US49027",31.1
2015,"Spencer County","05000US18147",31.1
2016,"Jasper County","05000US19099",31.1
2016,"Van Wert County","05000US39161",31.1
2016,"Jackson County","05000US55053",31.1
2016,"Knox County, TN","05000US47093",31.1
2017,"Salt Lake County, UT","05000US49035",31.1
2016,"Frederick County","05000US51069",31.1
2017,"Archuleta County","05000US08007",31.1
2015,"Lake County","05000US27075",31.1
2017,"Cameron County","05000US42023",31.1
2015,"Washington County","05000US36115",31.1
2017,"Edgefield County","05000US45037",31.0
2017,"Sutter County","05000US06101",31.0
2016,"Lincoln County","05000US56023",31.0
2015,"Dinwiddie County","05000US51053",31.0
2017,"Goliad County","05000US48175",31.0
2016,"Lewis County","05000US29111",31.0
2017,"Richardson County","05000US31147",31.0
2017,"Juneau County","05000US55057",31.0
